query_protein,train_protein,similarity_score
protein_0182,protein_0250,0.18556701030927836
protein_0182,protein_0251,0.15384615384615385
protein_0182,protein_0252,0.2127659574468085
protein_0182,protein_0253,0.17543859649122806
protein_0182,protein_0254,0.14942528735632185
protein_0182,protein_0255,0.09659090909090909
protein_0182,protein_0256,0.14423076923076922
protein_0182,protein_0257,0.16346153846153846
protein_0182,protein_0258,0.34444444444444444
protein_0182,protein_0259,0.13793103448275862
protein_0182,protein_0260,0.13793103448275862
protein_0182,protein_0261,0.13131313131313133
protein_0182,protein_0262,0.15555555555555556
protein_0182,protein_0263,0.1
protein_0182,protein_0264,0.2988505747126437
protein_0182,protein_0265,0.2988505747126437
protein_0182,protein_0266,0.1262135922330097
protein_0182,protein_0267,0.1875
protein_0182,protein_0268,0.125
protein_0182,protein_0269,0.16379310344827586
protein_0182,protein_0270,0.14736842105263157
protein_0182,protein_0271,0.14942528735632185
protein_0182,protein_0272,0.2988505747126437
protein_0182,protein_0273,0.3103448275862069
protein_0182,protein_0274,0.21348314606741572
protein_0182,protein_0275,0.1619047619047619
protein_0182,protein_0276,0.2988505747126437
protein_0182,protein_0277,0.14942528735632185
protein_0182,protein_0278,0.2608695652173913
protein_0182,protein_0279,0.4111111111111111
protein_0182,protein_0280,0.367816091954023
protein_0182,protein_0281,0.16101694915254236
protein_0182,protein_0282,0.17
protein_0182,protein_0283,0.07339449541284404
protein_0182,protein_0284,0.21839080459770116
protein_0182,protein_0285,0.3181818181818182
protein_0182,protein_0287,0.1743119266055046
protein_0182,protein_0288,0.41379310344827586
protein_0182,protein_0289,0.13793103448275862
protein_0182,protein_0290,0.13761467889908258
protein_0182,protein_0291,0.1724137931034483
protein_0182,protein_0292,0.1797752808988764
protein_0182,protein_0293,0.23404255319148937
protein_0182,protein_0294,0.1724137931034483
protein_0182,protein_0295,0.19318181818181818
protein_0182,protein_0296,0.12931034482758622
protein_0182,protein_0297,0.13636363636363635
protein_0182,protein_0298,0.14942528735632185
protein_0182,protein_0299,0.1368421052631579
protein_0182,protein_0300,0.1650485436893204
protein_0182,protein_0301,0.15555555555555556
protein_0182,protein_0303,0.25287356321839083
protein_0182,protein_0304,0.14772727272727273
protein_0182,protein_0305,0.1326530612244898
protein_0182,protein_0306,0.11864406779661017
protein_0182,protein_0307,0.14285714285714285
protein_0182,protein_0308,0.17391304347826086
protein_0182,protein_0309,0.19387755102040816
protein_0182,protein_0310,0.19
protein_0182,protein_0311,0.40229885057471265
protein_0182,protein_0312,0.39080459770114945
protein_0182,protein_0313,0.23863636363636365
protein_0182,protein_0314,0.18867924528301888
protein_0182,protein_0315,0.16535433070866143
protein_0182,protein_0316,0.11363636363636363
protein_0182,protein_0318,0.13445378151260504
protein_0182,protein_0319,0.3333333333333333
protein_0182,protein_0320,0.3793103448275862
protein_0182,protein_0321,0.25
protein_0182,protein_0322,0.3333333333333333
protein_0182,protein_0323,0.27586206896551724
protein_0182,protein_0325,0.11206896551724138
protein_0182,protein_0327,0.367816091954023
protein_0182,protein_0328,0.11607142857142858
protein_0182,protein_0329,0.11607142857142858
protein_0182,protein_0330,0.26436781609195403
protein_0182,protein_0331,0.18181818181818182
protein_0182,protein_0332,0.2111111111111111
protein_0182,protein_0333,0.2840909090909091
protein_0182,protein_0335,0.16
protein_0182,protein_0338,0.22727272727272727
protein_0182,protein_0339,0.16666666666666666
protein_0182,protein_0341,0.12745098039215685
protein_0182,protein_0342,0.13793103448275862
protein_0182,protein_0343,0.14772727272727273
protein_0182,protein_0344,0.3333333333333333
protein_0182,protein_0345,0.125
protein_0182,protein_0346,0.125
protein_0182,protein_0347,0.1797752808988764
protein_0182,protein_0348,0.1206896551724138
protein_0182,protein_0349,0.17142857142857143
protein_0182,protein_0350,0.3218390804597701
protein_0182,protein_0351,0.3333333333333333
protein_0182,protein_0352,0.1839080459770115
protein_0182,protein_0355,0.28735632183908044
protein_0182,protein_0356,0.11363636363636363
protein_0182,protein_0357,0.15702479338842976
protein_0182,protein_0358,0.3218390804597701
protein_0182,protein_0359,0.12605042016806722
protein_0182,protein_0360,0.3448275862068966
protein_0182,protein_0361,0.15748031496062992
protein_0182,protein_0362,0.25287356321839083
protein_0182,protein_0363,0.25287356321839083
protein_0182,protein_0364,0.22988505747126436
protein_0182,protein_0365,0.2413793103448276
protein_0182,protein_0366,0.2413793103448276
protein_0182,protein_0367,0.12121212121212122
protein_0182,protein_0368,0.17582417582417584
protein_0182,protein_0369,0.10344827586206896
protein_0182,protein_0370,0.3333333333333333
protein_0182,protein_0372,0.0871559633027523
protein_0182,protein_0373,0.17272727272727273
protein_0182,protein_0374,0.15384615384615385
protein_0182,protein_0376,0.15151515151515152
protein_0182,protein_0378,0.12962962962962962
protein_0182,protein_0379,0.16853932584269662
protein_0182,protein_0380,0.16853932584269662
protein_0182,protein_0381,0.16853932584269662
protein_0182,protein_0382,0.2413793103448276
protein_0182,protein_0383,0.14942528735632185
protein_0182,protein_0384,0.3333333333333333
protein_0182,protein_0385,0.1509433962264151
protein_0182,protein_0386,0.1111111111111111
protein_0182,protein_0387,0.14814814814814814
protein_0182,protein_0388,0.125
protein_0182,protein_0389,0.10344827586206896
protein_0182,protein_0390,0.3068181818181818
protein_0182,protein_0391,0.2087912087912088
protein_0182,protein_0392,0.44565217391304346
protein_0182,protein_0393,0.44565217391304346
protein_0182,protein_0394,0.11403508771929824
protein_0182,protein_0395,0.23655913978494625
protein_0182,protein_0396,0.14912280701754385
protein_0182,protein_0397,0.38636363636363635
protein_0182,protein_0398,0.14414414414414414
protein_0182,protein_0399,0.3103448275862069
protein_0195,protein_0000,0.3563218390804598
protein_0195,protein_0001,0.12643678160919541
protein_0195,protein_0002,0.17708333333333334
protein_0195,protein_0003,0.3333333333333333
protein_0195,protein_0004,0.3103448275862069
protein_0195,protein_0005,0.16842105263157894
protein_0195,protein_0006,0.4318181818181818
protein_0195,protein_0007,0.19101123595505617
protein_0195,protein_0008,0.22641509433962265
protein_0195,protein_0009,0.34065934065934067
protein_0195,protein_0010,0.39080459770114945
protein_0195,protein_0011,0.5172413793103449
protein_0195,protein_0012,0.5287356321839081
protein_0195,protein_0013,0.14606741573033707
protein_0195,protein_0014,0.15789473684210525
protein_0195,protein_0015,0.168141592920354
protein_0195,protein_0016,0.16981132075471697
protein_0195,protein_0017,0.17054263565891473
protein_0195,protein_0018,0.3409090909090909
protein_0195,protein_0019,0.16091954022988506
protein_0195,protein_0020,0.3563218390804598
protein_0195,protein_0021,0.15217391304347827
protein_0195,protein_0022,0.14893617021276595
protein_0195,protein_0024,0.1282051282051282
protein_0195,protein_0025,0.3103448275862069
protein_0195,protein_0026,0.13194444444444445
protein_0195,protein_0027,0.1935483870967742
protein_0195,protein_0028,0.16964285714285715
protein_0195,protein_0029,0.1839080459770115
protein_0195,protein_0030,0.1487603305785124
protein_0195,protein_0031,0.16161616161616163
protein_0195,protein_0032,0.2988505747126437
protein_0195,protein_0033,0.4482758620689655
protein_0195,protein_0034,0.5287356321839081
protein_0195,protein_0035,0.14953271028037382
protein_0195,protein_0036,0.15463917525773196
protein_0195,protein_0038,0.2413793103448276
protein_0195,protein_0039,0.2988505747126437
protein_0195,protein_0040,0.17346938775510204
protein_0195,protein_0041,0.27586206896551724
protein_0195,protein_0042,0.21839080459770116
protein_0195,protein_0043,0.27586206896551724
protein_0195,protein_0044,0.25287356321839083
protein_0195,protein_0045,0.3218390804597701
protein_0195,protein_0046,0.1797752808988764
protein_0195,protein_0047,0.4431818181818182
protein_0195,protein_0048,0.45454545454545453
protein_0195,protein_0049,0.41379310344827586
protein_0195,protein_0050,0.16831683168316833
protein_0195,protein_0051,0.14942528735632185
protein_0195,protein_0052,0.30337078651685395
protein_0195,protein_0053,0.375
protein_0195,protein_0054,0.175
protein_0195,protein_0055,0.10743801652892562
protein_0195,protein_0056,0.10084033613445378
protein_0195,protein_0057,0.16853932584269662
protein_0195,protein_0058,0.1797752808988764
protein_0195,protein_0059,0.2840909090909091
protein_0195,protein_0060,0.1262135922330097
protein_0195,protein_0061,0.18888888888888888
protein_0195,protein_0062,0.2988505747126437
protein_0195,protein_0063,0.12149532710280374
protein_0195,protein_0064,0.28735632183908044
protein_0195,protein_0065,0.1346153846153846
protein_0195,protein_0066,0.11650485436893204
protein_0195,protein_0070,0.27586206896551724
protein_0195,protein_0071,0.3218390804597701
protein_0195,protein_0072,0.1348314606741573
protein_0195,protein_0073,0.3333333333333333
protein_0195,protein_0074,0.22448979591836735
protein_0195,protein_0075,0.13333333333333333
protein_0195,protein_0076,0.13978494623655913
protein_0195,protein_0077,0.449438202247191
protein_0195,protein_0078,0.14423076923076922
protein_0195,protein_0079,0.14423076923076922
protein_0195,protein_0080,0.3333333333333333
protein_0195,protein_0081,0.3218390804597701
protein_0195,protein_0082,0.15384615384615385
protein_0195,protein_0083,0.5056179775280899
protein_0195,protein_0084,0.3103448275862069
protein_0195,protein_0085,0.1308411214953271
protein_0195,protein_0087,0.13793103448275862
protein_0195,protein_0088,0.28735632183908044
protein_0195,protein_0090,0.12173913043478261
protein_0195,protein_0091,0.14782608695652175
protein_0195,protein_0093,0.4367816091954023
protein_0195,protein_0094,0.14035087719298245
protein_0195,protein_0095,0.11818181818181818
protein_0195,protein_0098,0.27586206896551724
protein_0195,protein_0099,0.11650485436893204
protein_0195,protein_0100,0.16091954022988506
protein_0195,protein_0101,0.3333333333333333
protein_0195,protein_0102,0.28735632183908044
protein_0195,protein_0103,0.2
protein_0195,protein_0104,0.144
protein_0195,protein_0105,0.1276595744680851
protein_0195,protein_0106,0.14035087719298245
protein_0195,protein_0107,0.2988505747126437
protein_0195,protein_0108,0.25555555555555554
protein_0195,protein_0109,0.18181818181818182
protein_0195,protein_0110,0.4666666666666667
protein_0195,protein_0111,0.2988505747126437
protein_0195,protein_0112,0.1941747572815534
protein_0195,protein_0113,0.4482758620689655
protein_0195,protein_0114,0.25287356321839083
protein_0195,protein_0115,0.25287356321839083
protein_0195,protein_0116,0.13934426229508196
protein_0195,protein_0117,0.13934426229508196
protein_0195,protein_0118,0.16091954022988506
protein_0195,protein_0119,0.0970873786407767
protein_0195,protein_0120,0.367816091954023
protein_0195,protein_0121,0.367816091954023
protein_0195,protein_0124,0.3563218390804598
protein_0195,protein_0126,0.18867924528301888
protein_0195,protein_0127,0.3103448275862069
protein_0195,protein_0128,0.3333333333333333
protein_0195,protein_0129,0.20689655172413793
protein_0195,protein_0130,0.1415929203539823
protein_0195,protein_0131,0.12359550561797752
protein_0195,protein_0132,0.16964285714285715
protein_0195,protein_0133,0.16964285714285715
protein_0195,protein_0134,0.3218390804597701
protein_0195,protein_0135,0.2840909090909091
protein_0195,protein_0136,0.09322033898305085
protein_0195,protein_0137,0.08547008547008547
protein_0195,protein_0138,0.08547008547008547
protein_0195,protein_0139,0.1839080459770115
protein_0195,protein_0140,0.45977011494252873
protein_0195,protein_0141,0.21839080459770116
protein_0195,protein_0142,0.4482758620689655
protein_0195,protein_0145,0.1827956989247312
protein_0195,protein_0148,0.3333333333333333
protein_0195,protein_0149,0.1839080459770115
protein_0195,protein_0150,0.2988505747126437
protein_0195,protein_0151,0.20224719101123595
protein_0195,protein_0152,0.16091954022988506
protein_0195,protein_0153,0.16853932584269662
protein_0195,protein_0154,0.2087912087912088
protein_0195,protein_0155,0.15126050420168066
protein_0195,protein_0156,0.13761467889908258
protein_0195,protein_0157,0.1875
protein_0195,protein_0158,0.16091954022988506
protein_0195,protein_0159,0.3103448275862069
protein_0195,protein_0160,0.3218390804597701
protein_0195,protein_0161,0.13178294573643412
protein_0195,protein_0162,0.3218390804597701
protein_0195,protein_0164,0.2988505747126437
protein_0195,protein_0165,0.15730337078651685
protein_0195,protein_0166,0.28735632183908044
protein_0195,protein_0167,0.16379310344827586
protein_0195,protein_0169,0.16806722689075632
protein_0195,protein_0170,0.3218390804597701
protein_0195,protein_0171,0.2988505747126437
protein_0195,protein_0172,0.14166666666666666
protein_0195,protein_0173,0.36363636363636365
protein_0195,protein_0174,0.3333333333333333
protein_0195,protein_0175,0.3103448275862069
protein_0195,protein_0176,0.16853932584269662
protein_0195,protein_0177,0.1590909090909091
protein_0195,protein_0178,0.1452991452991453
protein_0195,protein_0179,0.168141592920354
protein_0195,protein_0180,0.25287356321839083
protein_0195,protein_0181,0.39080459770114945
protein_0195,protein_0183,0.1592920353982301
protein_0195,protein_0184,0.32954545454545453
protein_0195,protein_0185,0.1836734693877551
protein_0195,protein_0186,0.16666666666666666
protein_0195,protein_0187,0.3218390804597701
protein_0195,protein_0188,0.1724137931034483
protein_0195,protein_0189,0.3181818181818182
protein_0195,protein_0190,0.4777777777777778
protein_0195,protein_0191,0.27586206896551724
protein_0195,protein_0192,0.3103448275862069
protein_0195,protein_0193,0.3522727272727273
protein_0195,protein_0194,0.3111111111111111
protein_0195,protein_0196,0.8390804597701149
protein_0195,protein_0197,0.4942528735632184
protein_0195,protein_0199,0.23404255319148937
protein_0195,protein_0200,0.45454545454545453
protein_0195,protein_0201,0.13761467889908258
protein_0195,protein_0202,0.3448275862068966
protein_0195,protein_0203,0.1282051282051282
protein_0195,protein_0204,0.16483516483516483
protein_0195,protein_0205,0.12796208530805686
protein_0195,protein_0206,0.5057471264367817
protein_0195,protein_0207,0.12605042016806722
protein_0195,protein_0209,0.25287356321839083
protein_0195,protein_0210,0.3333333333333333
protein_0195,protein_0211,0.21296296296296297
protein_0195,protein_0212,0.13793103448275862
protein_0195,protein_0213,0.39080459770114945
protein_0195,protein_0214,0.0989010989010989
protein_0195,protein_0215,0.13402061855670103
protein_0195,protein_0216,0.1414141414141414
protein_0195,protein_0217,0.15789473684210525
protein_0195,protein_0218,0.15873015873015872
protein_0195,protein_0220,0.29213483146067415
protein_0195,protein_0221,0.11494252873563218
protein_0195,protein_0222,0.4482758620689655
protein_0195,protein_0223,0.11494252873563218
protein_0195,protein_0224,0.13793103448275862
protein_0195,protein_0225,0.15730337078651685
protein_0195,protein_0226,0.12371134020618557
protein_0195,protein_0227,0.13793103448275862
protein_0195,protein_0229,0.09090909090909091
protein_0195,protein_0230,0.15730337078651685
protein_0195,protein_0231,0.3595505617977528
protein_0195,protein_0232,0.17045454545454544
protein_0195,protein_0233,0.15503875968992248
protein_0195,protein_0234,0.14018691588785046
protein_0195,protein_0235,0.1875
protein_0195,protein_0236,0.4482758620689655
protein_0195,protein_0237,0.4482758620689655
protein_0195,protein_0239,0.3333333333333333
protein_0195,protein_0240,0.3333333333333333
protein_0195,protein_0241,0.28735632183908044
protein_0195,protein_0242,0.13793103448275862
protein_0195,protein_0243,0.3333333333333333
protein_0195,protein_0244,0.14942528735632185
protein_0195,protein_0245,0.16901408450704225
protein_0195,protein_0246,0.14285714285714285
protein_0195,protein_0247,0.2
protein_0195,protein_0248,0.3103448275862069
protein_0195,protein_0249,0.32954545454545453
protein_0195,protein_0250,0.1590909090909091
protein_0195,protein_0251,0.21649484536082475
protein_0195,protein_0252,0.1368421052631579
protein_0195,protein_0253,0.1415929203539823
protein_0195,protein_0254,0.13043478260869565
protein_0195,protein_0255,0.09302325581395349
protein_0195,protein_0256,0.14953271028037382
protein_0195,protein_0257,0.16666666666666666
protein_0195,protein_0258,0.4943820224719101
protein_0195,protein_0259,0.13793103448275862
protein_0195,protein_0260,0.13793103448275862
protein_0195,protein_0261,0.14953271028037382
protein_0195,protein_0262,0.17985611510791366
protein_0195,protein_0263,0.15441176470588236
protein_0195,protein_0264,0.3103448275862069
protein_0195,protein_0265,0.3103448275862069
protein_0195,protein_0266,0.21649484536082475
protein_0195,protein_0267,0.24509803921568626
protein_0195,protein_0268,0.09090909090909091
protein_0195,protein_0269,0.15517241379310345
protein_0195,protein_0270,0.12643678160919541
protein_0195,protein_0271,0.16304347826086957
protein_0195,protein_0272,0.47126436781609193
protein_0195,protein_0273,0.4827586206896552
protein_0195,protein_0274,0.23655913978494625
protein_0195,protein_0275,0.1568627450980392
protein_0195,protein_0276,0.28735632183908044
protein_0195,protein_0277,0.16304347826086957
protein_0195,protein_0278,0.28888888888888886
protein_0195,protein_0279,0.3103448275862069
protein_0195,protein_0280,0.30337078651685395
protein_0195,protein_0281,0.13274336283185842
protein_0195,protein_0282,0.1590909090909091
protein_0195,protein_0283,0.10550458715596331
protein_0195,protein_0284,0.2413793103448276
protein_0195,protein_0285,0.5172413793103449
protein_0195,protein_0287,0.16666666666666666
protein_0195,protein_0288,0.3448275862068966
protein_0195,protein_0289,0.17525773195876287
protein_0195,protein_0290,0.10891089108910891
protein_0195,protein_0291,0.23863636363636365
protein_0195,protein_0292,0.1797752808988764
protein_0195,protein_0293,0.22727272727272727
protein_0195,protein_0294,0.23863636363636365
protein_0195,protein_0295,0.1724137931034483
protein_0195,protein_0296,0.1592920353982301
protein_0195,protein_0297,0.15730337078651685
protein_0195,protein_0298,0.17045454545454544
protein_0195,protein_0299,0.1592920353982301
protein_0195,protein_0300,0.17708333333333334
protein_0195,protein_0301,0.17708333333333334
protein_0195,protein_0303,0.20224719101123595
protein_0195,protein_0304,0.21739130434782608
protein_0195,protein_0305,0.13333333333333333
protein_0195,protein_0306,0.10743801652892562
protein_0195,protein_0307,0.1016949152542373
protein_0195,protein_0308,0.15126050420168066
protein_0195,protein_0309,0.14736842105263157
protein_0195,protein_0310,0.1619047619047619
protein_0195,protein_0311,0.41379310344827586
protein_0195,protein_0312,0.42045454545454547
protein_0195,protein_0313,0.21839080459770116
protein_0195,protein_0314,0.12264150943396226
protein_0195,protein_0315,0.16071428571428573
protein_0195,protein_0316,0.13793103448275862
protein_0195,protein_0318,0.12389380530973451
protein_0195,protein_0319,0.5172413793103449
protein_0195,protein_0320,0.32954545454545453
protein_0195,protein_0321,0.23333333333333334
protein_0195,protein_0322,0.2777777777777778
protein_0195,protein_0323,0.3068181818181818
protein_0195,protein_0325,0.15254237288135594
protein_0195,protein_0327,0.2988505747126437
protein_0195,protein_0328,0.1452991452991453
protein_0195,protein_0329,0.1452991452991453
protein_0195,protein_0330,0.42528735632183906
protein_0195,protein_0331,0.19540229885057472
protein_0195,protein_0332,0.21839080459770116
protein_0195,protein_0333,0.21839080459770116
protein_0195,protein_0335,0.18181818181818182
protein_0195,protein_0338,0.27586206896551724
protein_0195,protein_0339,0.1724137931034483
protein_0195,protein_0341,0.20588235294117646
protein_0195,protein_0342,0.11494252873563218
protein_0195,protein_0343,0.19387755102040816
protein_0195,protein_0344,0.3103448275862069
protein_0195,protein_0345,0.15625
protein_0195,protein_0346,0.15625
protein_0195,protein_0347,0.1724137931034483
protein_0195,protein_0348,0.11278195488721804
protein_0195,protein_0349,0.1320754716981132
protein_0195,protein_0350,0.3103448275862069
protein_0195,protein_0351,0.45977011494252873
protein_0195,protein_0352,0.125
protein_0195,protein_0355,0.37362637362637363
protein_0195,protein_0356,0.15555555555555556
protein_0195,protein_0357,0.16666666666666666
protein_0195,protein_0358,0.2988505747126437
protein_0195,protein_0359,0.12605042016806722
protein_0195,protein_0360,0.3068181818181818
protein_0195,protein_0361,0.1282051282051282
protein_0195,protein_0362,0.23958333333333334
protein_0195,protein_0363,0.23958333333333334
protein_0195,protein_0364,0.2
protein_0195,protein_0365,0.19101123595505617
protein_0195,protein_0366,0.19101123595505617
protein_0195,protein_0367,0.1926605504587156
protein_0195,protein_0368,0.15730337078651685
protein_0195,protein_0369,0.13793103448275862
protein_0195,protein_0370,0.3103448275862069
protein_0195,protein_0372,0.1141552511415525
protein_0195,protein_0373,0.16216216216216217
protein_0195,protein_0374,0.17094017094017094
protein_0195,protein_0376,0.1619047619047619
protein_0195,protein_0378,0.168141592920354
protein_0195,protein_0379,0.20192307692307693
protein_0195,protein_0380,0.20192307692307693
protein_0195,protein_0381,0.20192307692307693
protein_0195,protein_0382,0.22826086956521738
protein_0195,protein_0383,0.13793103448275862
protein_0195,protein_0384,0.3645833333333333
protein_0195,protein_0385,0.168141592920354
protein_0195,protein_0386,0.1565217391304348
protein_0195,protein_0387,0.14018691588785046
protein_0195,protein_0388,0.16091954022988506
protein_0195,protein_0389,0.13592233009708737
protein_0195,protein_0390,0.4157303370786517
protein_0195,protein_0391,0.2111111111111111
protein_0195,protein_0392,0.3218390804597701
protein_0195,protein_0393,0.3218390804597701
protein_0195,protein_0394,0.15517241379310345
protein_0195,protein_0395,0.21978021978021978
protein_0195,protein_0396,0.15789473684210525
protein_0195,protein_0397,0.3111111111111111
protein_0195,protein_0398,0.1282051282051282
protein_0195,protein_0399,0.4090909090909091
protein_0198,protein_0000,0.28735632183908044
protein_0198,protein_0001,0.16853932584269662
protein_0198,protein_0002,0.1590909090909091
protein_0198,protein_0003,0.4
protein_0198,protein_0004,0.8522727272727273
protein_0198,protein_0005,0.14893617021276595
protein_0198,protein_0006,0.25
protein_0198,protein_0007,0.1590909090909091
protein_0198,protein_0008,0.15315315315315314
protein_0198,protein_0009,0.23863636363636365
protein_0198,protein_0010,0.25287356321839083
protein_0198,protein_0011,0.3448275862068966
protein_0198,protein_0012,0.3103448275862069
protein_0198,protein_0013,0.15053763440860216
protein_0198,protein_0014,0.1485148514851485
protein_0198,protein_0015,0.1262135922330097
protein_0198,protein_0016,0.1523809523809524
protein_0198,protein_0017,0.15172413793103448
protein_0198,protein_0018,0.3448275862068966
protein_0198,protein_0019,0.1839080459770115
protein_0198,protein_0020,0.3448275862068966
protein_0198,protein_0021,0.16494845360824742
protein_0198,protein_0022,0.18181818181818182
protein_0198,protein_0024,0.11965811965811966
protein_0198,protein_0025,0.34444444444444444
protein_0198,protein_0026,0.13178294573643412
protein_0198,protein_0027,0.16483516483516483
protein_0198,protein_0028,0.15702479338842976
protein_0198,protein_0029,0.14772727272727273
protein_0198,protein_0030,0.13821138211382114
protein_0198,protein_0031,0.1308411214953271
protein_0198,protein_0032,0.6091954022988506
protein_0198,protein_0033,0.27586206896551724
protein_0198,protein_0034,0.2988505747126437
protein_0198,protein_0035,0.14814814814814814
protein_0198,protein_0036,0.18888888888888888
protein_0198,protein_0038,0.2413793103448276
protein_0198,protein_0039,0.23863636363636365
protein_0198,protein_0040,0.08888888888888889
protein_0198,protein_0041,0.5909090909090909
protein_0198,protein_0042,0.21839080459770116
protein_0198,protein_0043,0.26436781609195403
protein_0198,protein_0044,0.2413793103448276
protein_0198,protein_0045,0.3563218390804598
protein_0198,protein_0046,0.1839080459770115
protein_0198,protein_0047,0.2808988764044944
protein_0198,protein_0048,0.25842696629213485
protein_0198,protein_0049,0.3258426966292135
protein_0198,protein_0050,0.1346153846153846
protein_0198,protein_0051,0.13636363636363635
protein_0198,protein_0052,0.6091954022988506
protein_0198,protein_0053,0.3333333333333333
protein_0198,protein_0054,0.15254237288135594
protein_0198,protein_0055,0.10743801652892562
protein_0198,protein_0056,0.102803738317757
protein_0198,protein_0057,0.1724137931034483
protein_0198,protein_0058,0.19540229885057472
protein_0198,protein_0059,0.26436781609195403
protein_0198,protein_0060,0.125
protein_0198,protein_0061,0.2222222222222222
protein_0198,protein_0062,0.3707865168539326
protein_0198,protein_0063,0.09859154929577464
protein_0198,protein_0064,0.3218390804597701
protein_0198,protein_0065,0.1346153846153846
protein_0198,protein_0066,0.13
protein_0198,protein_0070,0.19540229885057472
protein_0198,protein_0071,0.28735632183908044
protein_0198,protein_0072,0.11494252873563218
protein_0198,protein_0073,0.25287356321839083
protein_0198,protein_0074,0.18478260869565216
protein_0198,protein_0075,0.12371134020618557
protein_0198,protein_0076,0.14942528735632185
protein_0198,protein_0077,0.3563218390804598
protein_0198,protein_0078,0.12871287128712872
protein_0198,protein_0079,0.12871287128712872
protein_0198,protein_0080,0.3793103448275862
protein_0198,protein_0081,0.39080459770114945
protein_0198,protein_0082,0.11320754716981132
protein_0198,protein_0083,0.26436781609195403
protein_0198,protein_0084,0.2840909090909091
protein_0198,protein_0085,0.1553398058252427
protein_0198,protein_0087,0.12643678160919541
protein_0198,protein_0088,0.367816091954023
protein_0198,protein_0090,0.16363636363636364
protein_0198,protein_0091,0.13445378151260504
protein_0198,protein_0093,0.26436781609195403
protein_0198,protein_0094,0.16666666666666666
protein_0198,protein_0095,0.15789473684210525
protein_0198,protein_0098,0.40229885057471265
protein_0198,protein_0099,0.12962962962962962
protein_0198,protein_0100,0.22340425531914893
protein_0198,protein_0101,0.22988505747126436
protein_0198,protein_0102,0.2247191011235955
protein_0198,protein_0103,0.21839080459770116
protein_0198,protein_0104,0.14285714285714285
protein_0198,protein_0105,0.1
protein_0198,protein_0106,0.14285714285714285
protein_0198,protein_0107,0.39080459770114945
protein_0198,protein_0108,0.2777777777777778
protein_0198,protein_0109,0.13793103448275862
protein_0198,protein_0110,0.26436781609195403
protein_0198,protein_0111,0.32608695652173914
protein_0198,protein_0112,0.12
protein_0198,protein_0113,0.28735632183908044
protein_0198,protein_0114,0.5517241379310345
protein_0198,protein_0115,0.3146067415730337
protein_0198,protein_0116,0.11711711711711711
protein_0198,protein_0117,0.11711711711711711
protein_0198,protein_0118,0.21839080459770116
protein_0198,protein_0119,0.16
protein_0198,protein_0120,0.3333333333333333
protein_0198,protein_0121,0.3333333333333333
protein_0198,protein_0124,0.3448275862068966
protein_0198,protein_0126,0.1504424778761062
protein_0198,protein_0127,0.5
protein_0198,protein_0128,0.3563218390804598
protein_0198,protein_0129,0.27586206896551724
protein_0198,protein_0130,0.15454545454545454
protein_0198,protein_0131,0.1590909090909091
protein_0198,protein_0132,0.21100917431192662
protein_0198,protein_0133,0.21100917431192662
protein_0198,protein_0134,0.33707865168539325
protein_0198,protein_0135,0.3181818181818182
protein_0198,protein_0136,0.14049586776859505
protein_0198,protein_0137,0.13114754098360656
protein_0198,protein_0138,0.13114754098360656
protein_0198,protein_0139,0.14942528735632185
protein_0198,protein_0140,0.3103448275862069
protein_0198,protein_0141,0.2413793103448276
protein_0198,protein_0142,0.3448275862068966
protein_0198,protein_0145,0.17045454545454544
protein_0198,protein_0148,0.3103448275862069
protein_0198,protein_0149,0.1724137931034483
protein_0198,protein_0150,0.3707865168539326
protein_0198,protein_0151,0.25
protein_0198,protein_0152,0.17582417582417584
protein_0198,protein_0153,0.17582417582417584
protein_0198,protein_0154,0.17582417582417584
protein_0198,protein_0155,0.17796610169491525
protein_0198,protein_0156,0.10084033613445378
protein_0198,protein_0157,0.15384615384615385
protein_0198,protein_0158,0.13793103448275862
protein_0198,protein_0159,0.33707865168539325
protein_0198,protein_0160,0.28735632183908044
protein_0198,protein_0161,0.16
protein_0198,protein_0162,0.3563218390804598
protein_0198,protein_0164,0.2988505747126437
protein_0198,protein_0165,0.12643678160919541
protein_0198,protein_0166,0.28735632183908044
protein_0198,protein_0167,0.14912280701754385
protein_0198,protein_0169,0.13675213675213677
protein_0198,protein_0170,0.26436781609195403
protein_0198,protein_0171,0.26436781609195403
protein_0198,protein_0172,0.12605042016806722
protein_0198,protein_0173,0.3218390804597701
protein_0198,protein_0174,0.2988505747126437
protein_0198,protein_0175,0.27586206896551724
protein_0198,protein_0176,0.1839080459770115
protein_0198,protein_0177,0.13793103448275862
protein_0198,protein_0178,0.14035087719298245
protein_0198,protein_0179,0.15789473684210525
protein_0198,protein_0180,0.3258426966292135
protein_0198,protein_0181,0.25287356321839083
protein_0198,protein_0183,0.13861386138613863
protein_0198,protein_0184,0.2840909090909091
protein_0198,protein_0185,0.20408163265306123
protein_0198,protein_0186,0.16666666666666666
protein_0198,protein_0187,0.28735632183908044
protein_0198,protein_0188,0.2087912087912088
protein_0198,protein_0189,0.3563218390804598
protein_0198,protein_0190,0.2988505747126437
protein_0198,protein_0191,0.5517241379310345
protein_0198,protein_0192,0.38636363636363635
protein_0198,protein_0193,0.3103448275862069
protein_0198,protein_0194,0.22727272727272727
protein_0198,protein_0196,0.2988505747126437
protein_0198,protein_0197,0.32954545454545453
